jeu_200_25_2.txt,237817,222177.725,10337.16276,12.697,
jeu_200_25_2.txt,238534,221325.3775,9605.533747,10.951,
jeu_200_25_2.txt,236747,222367.4775,9393.482551,10.988,
jeu_200_25_2.txt,238495,222042.6875,10464.7847,10.962,
jeu_200_25_2.txt,238041,221052.5525,11100.87331,11.075,
jeu_200_25_2.txt,238180,221864.2475,10672.88237,10.957,
jeu_200_25_2.txt,236643,221605.42,9074.975302,10.907,
jeu_200_25_2.txt,236945,220262.1375,9867.061638,10.975,
jeu_200_25_2.txt,236343,221540.545,8813.656278,11.002,
jeu_200_25_2.txt,237378,221156.1425,9317.51184,10.907,
jeu_200_25_2.txt,234771,223087.74,9609.252944,3.527,
,238534,221630.4328,9792.001469,10.2251,776.3515503
jeu_200_25_2.txt,238678,221975.976,10596.49775,35.711,
jeu_200_25_2.txt,238704,222076.132,10560.99475,35.793,
jeu_200_25_2.txt,237443,221794.228,9677.567861,36.226,
jeu_200_25_2.txt,237998,221624.538,9619.480843,35.716,
jeu_200_25_2.txt,238133,221250.076,9691.230693,36.604,
jeu_200_25_2.txt,238021,220903.532,10943.88338,35.903,
jeu_200_25_2.txt,238657,222690.94,10658.24137,35.999,
jeu_200_25_2.txt,237890,220835.826,9991.33171,35.661,
jeu_200_25_2.txt,238633,222122.708,11171.55247,36.191,
jeu_200_25_2.txt,239421,221609.794,10749.03423,35.952,
,239421,221688.375,10365.98151,35.9756,575.7344005
