jeu_200_50_2.txt,195555,140340.2933,42631.48706,17.385,
jeu_200_50_2.txt,194243,141726.7367,43046.58045,16.92,
jeu_200_50_2.txt,194821,134434.72,40412.0119,16.834,
jeu_200_50_2.txt,196329,142082.94,43743.48536,16.778,
jeu_200_50_2.txt,191152,136183.2467,41113.35434,16.871,
jeu_200_50_2.txt,187043,132834.8933,35451.08548,16.718,
jeu_200_50_2.txt,186719,138459.3,38504.08474,16.726,
jeu_200_50_2.txt,200052,142299.2867,37628.10563,16.907,
jeu_200_50_2.txt,187070,132647.5967,36257.56343,16.878,
jeu_200_50_2.txt,192849,139741.1833,38730.2951,16.982,
,200052,138075.0197,39751.80535,16.8999,3786.592764
