jeu_100_25_1.txt,61351,57874.722,2712.90458,7.174,
jeu_100_25_1.txt,61494,57933.39,2633.821507,6.812,
jeu_100_25_1.txt,61494,57990.292,2804.310983,6.841,
jeu_100_25_1.txt,61494,57881.148,2628.603576,6.767,
jeu_100_25_1.txt,61494,58361.258,2740.876412,6.791,
jeu_100_25_1.txt,61494,58044.64,2681.588973,6.746,
jeu_100_25_1.txt,61494,57982.782,2778.160608,6.816,
jeu_100_25_1.txt,61494,58131.568,2694.549134,7.036,
jeu_100_25_1.txt,61494,57886.776,2666.278335,6.844,
jeu_100_25_1.txt,61494,58086.794,2783.149369,6.785,
,61494,58017.337,2712.424348,6.8612,149.7424974
,,,,,149.7424974
