jeu_100_25_3.txt,49884,44008.268,5283.944666,6.175,
jeu_100_25_3.txt,50036,43284.66,6043.571604,5.972,
jeu_100_25_3.txt,50382,43582.434,5919.46077,5.963,
jeu_100_25_3.txt,49894,43056.072,5619.806127,5.985,
jeu_100_25_3.txt,49876,43323.134,5520.779429,5.989,
jeu_100_25_3.txt,49816,43409.188,5632.31481,5.966,
jeu_100_25_3.txt,50000,43334.538,5917.469404,5.983,
jeu_100_25_3.txt,49865,44104.19,5460.970766,5.958,
jeu_100_25_3.txt,50166,43701.248,6310.152738,6.053,
jeu_100_25_3.txt,50014,43680.776,6010.189914,6.166,
,50382,43548.4508,5771.866023,6.021,331.7014486
