jeu_200_25_1.txt,195363,169874.6375,16621.70705,12.475,
jeu_200_25_1.txt,195342,169715.3225,15671.03423,11.492,
jeu_200_25_1.txt,197229,170272.55,17726.9171,11.481,
jeu_200_25_1.txt,199812,171196.9,18087.20975,11.487,
jeu_200_25_1.txt,197765,168494.4325,18314.10653,11.477,
jeu_200_25_1.txt,199729,173078.9825,18236.38247,11.463,
jeu_200_25_1.txt,196246,169464.1025,15873.0542,11.522,
jeu_200_25_1.txt,200324,172043.53,19360.56642,11.587,
jeu_200_25_1.txt,197917,171338.7975,18017.96336,11.485,
jeu_200_25_1.txt,195585,170871.9025,17438.14883,11.436,
,200324,170635.1158,17534.70899,11.5905,1347.118341
